doc_id,sentence_id,token,ner_label
4,27,the,O
4,27,bear,O
4,27,had,O
4,27,hauled,O
4,27,home,O
4,27,.,O
4,28,Then,O
4,28,without,O
4,28,going,O
4,28,in,O
4,28,again,O
4,28,",",O
4,28,the,O
4,28,old,O
4,28,woman,O
4,28,went,O
4,28,hurrying,O
4,28,to,O
4,28,the,O
4,28,nearest,O
4,28,house,O
4,28,",",O
4,28,and,O
4,28,cried,O
4,28,at,O
4,28,the,O
4,28,window,O
4,28,:,O
4,28,“,O
4,28,Are,O
4,28,you,O
4,28,all,O
4,28,at,O
4,28,home,O
4,28,?,O
4,28,”,O
4,28,“,O
4,28,Why,O
4,28,?,O
4,28,”,O
4,28,“,O
4,28,The,O
4,28,little,O
4,28,bear,O
4,28,has,O
4,28,come,O
4,28,home,O
4,28,with,O
4,28,a,O
4,28,dead,O
4,28,man,O
4,28,",",O
4,28,one,O
4,28,whom,O
4,28,I,O
4,28,do,O
4,28,not,O
4,28,know.,O
4,28,”,O
4,28,When,O
4,28,it,O
4,28,grew,O
4,28,light,O
4,28,",",O
4,28,they,O
4,28,went,O
4,28,out,O
4,28,and,O
4,28,saw,O
4,28,that,O
4,28,it,O
4,28,was,O
4,28,the,O
4,28,man,O
4,28,from,O
4,28,the,O
4,28,north,O
4,28,",",O
4,28,and,O
4,28,they,O
4,28,could,O
4,28,see,O
4,28,he,O
4,28,had,O
4,28,been,O
4,28,running,O
4,28,fast,O
4,28,",",O
4,28,for,O
4,28,he,O
4,28,had,O
4,28,drawn,O
4,28,off,O
4,28,his,O
4,28,furs,O
4,28,",",O
4,28,and,O
4,28,was,O
4,28,in,O
4,28,his,O
4,28,underbreeches,O
4,28,.,O
4,29,Afterwards,O
4,29,they,O
4,29,heard,O
4,29,that,O
4,29,it,O
4,29,was,O
4,29,his,O
4,29,comrades,O
4,29,who,O
4,29,had,O
4,29,urged,O
4,29,the,O
4,29,bear,O
4,29,to,O
4,29,resistance,O
4,29,",",O
4,29,because,O
4,29,he,O
4,29,would,O
4,29,not,O
4,29,leave,O
4,29,it,O
4,29,alone,O
4,29,.,O
4,30,A,O
4,30,long,O
4,30,time,O
4,30,after,O
4,30,this,O
4,30,had,O
4,30,happened,O
4,30,",",O
4,30,the,O
4,30,old,O
4,30,foster-mother,O
4,30,said,O
4,30,to,O
4,30,the,O
4,30,bear,O
4,30,:,O
4,30,“,O
4,30,You,O
4,30,had,O
4,30,better,O
4,30,not,O
4,30,stay,O
4,30,with,O
4,30,me,O
4,30,here,O
4,30,always,O
4,30,;,O
4,30,you,O
4,30,will,O
4,30,be,O
4,30,killed,O
4,30,if,O
4,30,you,O
4,30,do,O
4,30,",",O
4,30,and,O
4,30,that,O
4,30,would,O
4,30,be,O
4,30,a,O
4,30,pity,O
4,30,.,O
4,31,You,O
4,31,had,O
4,31,better,O
4,31,leave,O
4,31,me.,O
4,31,”,O
4,31,And,O
4,31,she,O
4,31,wept,O
4,31,as,O
4,31,she,O
4,31,said,O
4,31,this,O
4,31,.,O
4,32,But,O
4,32,the,O
4,32,bear,O
4,32,thrust,O
4,32,its,O
4,32,muzzle,O
4,32,right,O
4,32,down,O
4,32,to,O
4,32,the,O
4,32,floor,O
4,32,and,O
4,32,wept,O
4,32,",",O
4,32,so,O
4,32,greatly,O
4,32,did,O
4,32,it,O
4,32,grieve,O
4,32,to,O
4,32,go,O
4,32,away,O
4,32,from,O
4,32,her,O
4,32,.,O
4,33,After,O
4,33,this,O
4,33,",",O
4,33,the,O
4,33,foster-mother,O
4,33,went,O
4,33,out,O
4,33,every,O
4,33,morning,O
4,33,as,O
4,33,soon,O
4,33,as,O
4,33,dawn,O
4,33,appeared,O
4,33,",",O
4,33,to,O
4,33,look,O
4,33,at,O
4,33,the,O
4,33,weather,O
4,33,",",O
4,33,and,O
4,33,if,O
4,33,there,O
4,33,were,O
4,33,but,O
4,33,a,O
4,33,cloud,O
4,33,as,O
4,33,big,O
4,33,as,O
4,33,one,O
4,33,'s,O
4,33,hand,O
4,33,in,O
4,33,the,O
4,33,sky,O
4,33,",",O
4,33,she,O
4,33,said,O
4,33,nothing,O
4,33,.,O
4,34,But,O
4,34,one,O
4,34,morning,O
4,34,when,O
4,34,she,O
4,34,went,O
4,34,out,O
4,34,",",O
4,34,there,O
4,34,was,O
4,34,not,O
4,34,even,O
4,34,a,O
4,34,cloud,O
4,34,as,O
4,34,big,O
4,34,as,O
4,34,a,O
4,34,hand,O
4,34,",",O
4,34,and,O
4,34,so,O
4,34,she,O
4,34,came,O
4,34,in,O
4,34,and,O
4,34,said,O
4,34,:,O
4,34,“,O
4,34,Little,O
4,34,bear,O
4,34,",",O
4,34,now,O
4,34,you,O
4,34,had,O
4,34,better,O
4,34,go,O
4,34,;,O
4,34,you,O
4,34,have,O
4,34,your,O
4,34,own,O
4,34,kin,O
4,34,far,O
4,34,away,O
4,34,out,O
4,34,there.,O
4,34,”,O
4,34,But,O
4,34,when,O
4,34,the,O
4,34,bear,O
4,34,was,O
4,34,ready,O
4,34,to,O
4,34,set,O
4,34,out,O
4,34,",",O
4,34,the,O
4,34,old,O
4,34,foster-mother,O
4,34,",",O
4,34,weeping,O
4,34,very,O
4,34,much,O
4,34,",",O
4,34,dipped,O
4,34,her,O
4,34,hands,O
4,34,in,O
4,34,oil,O
4,34,and,O
4,34,smeared,O
4,34,them,O
4,34,with,O
4,34,soot,O
4,34,",",O
4,34,and,O
4,34,stroked,O
4,34,the,O
4,34,bear,O
4,34,'s,O
4,34,side,O
4,34,as,O
4,34,it,O
4,34,took,O
4,34,leave,O
4,34,of,O
4,34,her,O
4,34,",",O
4,34,but,O
4,34,in,O
4,34,such,O
4,34,manner,O
4,34,that,O
4,34,it,O
4,34,could,O
4,34,not,O
4,34,see,O
4,34,what,O
4,34,she,O
4,34,was,O
4,34,doing,O
4,34,.,O
4,35,The,O
4,35,bear,O
4,35,sniffed,O
4,35,at,O
4,35,her,O
4,35,and,O
4,35,went,O
4,35,away,O
4,35,.,O
4,36,But,O
4,36,the,O
4,36,old,O
4,36,foster-mother,O
4,36,wept,O
4,36,all,O
4,36,through,O
4,36,that,O
4,36,day,O
4,36,",",O
4,36,and,O
4,36,her,O
4,36,fellows,O
4,36,in,O
4,36,the,O
4,36,place,O
4,36,mourned,O
4,36,also,O
4,36,for,O
4,36,the,O
4,36,loss,O
4,36,of,O
4,36,their,O
4,36,bear,O
4,36,.,O
4,37,But,O
4,37,men,O
4,37,say,O
4,37,that,O
4,37,far,O
4,37,to,O
4,37,the,O
4,37,north,O
4,37,",",O
4,37,when,O
4,37,many,O
4,37,bears,O
4,37,are,O
4,37,abroad,O
4,37,",",O
4,37,there,O
4,37,will,O
4,37,sometimes,O
4,37,come,O
4,37,a,O
4,37,bear,O
4,37,as,O
4,37,big,O
4,37,as,O
4,37,an,O
4,37,iceberg,O
4,37,",",O
4,37,with,O
4,37,a,O
4,37,black,O
4,37,spot,O
4,37,on,O
4,37,its,O
4,37,side,O
4,37,.,O
4,38,Here,O
4,38,ends,O
4,38,this,O
4,38,story,O
4,38,.,O
5,0,It,O
5,0,is,O
5,0,said,O
5,0,that,O
5,0,the,O
5,0,great,O
5,0,Ímarasugssuaq,B-PER
5,0,was,O
5,0,wont,O
5,0,to,O
5,0,eat,O
5,0,his,O
5,0,wives,O
5,0,.,O
5,1,He,O
5,1,fattened,O
5,1,them,O
5,1,up,O
5,1,",",O
5,1,giving,O
5,1,them,O
5,1,nothing,O
5,1,but,O
5,1,salmon,O
5,1,to,O
5,1,eat,O
5,1,",",O
5,1,and,O
5,1,nothing,O
5,1,at,O
5,1,all,O
5,1,to,O
5,1,drink,O
5,1,.,O
5,2,Once,O
5,2,when,O
5,2,he,O
5,2,had,O
5,2,just,O
5,2,lost,O
5,2,his,O
5,2,wife,O
5,2,in,O
5,2,the,O
5,2,usual,O
5,2,way,O
5,2,",",O
5,2,he,O
5,2,took,O
5,2,to,O
5,2,wife,O
5,2,the,O
5,2,sister,O
5,2,of,O
5,2,many,O
5,2,brothers,O
5,2,",",O
5,2,and,O
5,2,her,O
5,2,name,O
5,2,was,O
5,2,Misána,B-PER
5,2,.,O
5,3,And,O
5,3,after,O
5,3,having,O
5,3,taken,O
5,3,her,O
5,3,to,O
5,3,wife,O
5,3,",",O
5,3,he,O
5,3,began,O
5,3,fattening,O
5,3,her,O
5,3,up,O
5,3,as,O
5,3,usual,O
5,3,.,O
5,4,One,O
5,4,day,O
5,4,her,O
5,4,husband,O
5,4,was,O
5,4,out,O
5,4,in,O
5,4,his,O
5,4,kayak,O
5,4,.,O
5,5,And,O
5,5,she,O
5,5,had,O
5,5,grown,O
5,5,so,O
5,5,fat,O
5,5,that,O
5,5,she,O
5,5,could,O
5,5,hardly,O
5,5,move,O
5,5,",",O
5,5,but,O
5,5,now,O
5,5,she,O
5,5,managed,O
5,5,with,O
5,5,difficulty,O
5,5,to,O
5,5,tumble,O
5,5,down,O
5,5,from,O
5,5,the,O
5,5,bench,O
5,5,to,O
5,5,the,O
5,5,floor,O
5,5,",",O
5,5,crawled,O
5,5,to,O
5,5,the,O
5,5,entrance,O
5,5,",",O
5,5,dropped,O
5,5,down,O
5,5,into,O
5,5,the,O
5,5,passage,O
5,5,way,O
5,5,",",O
5,5,and,O
5,5,began,O
5,5,licking,O
5,5,the,O
5,5,snow,O
5,5,which,O
5,5,had,O
5,5,drifted,O
5,5,in,O
5,5,.,O
5,6,She,O
5,6,licked,O
5,6,and,O
5,6,licked,O
5,6,at,O
5,6,it,O
5,6,",",O
5,6,and,O
5,6,at,O
5,6,last,O
5,6,she,O
5,6,began,O
5,6,to,O
5,6,feel,O
5,6,herself,O
5,6,lighter,O
5,6,",",O
5,6,and,O
5,6,better,O
5,6,able,O
5,6,to,O
5,6,move,O
5,6,.,O
5,7,And,O
5,7,in,O
5,7,this,O
5,7,way,O
5,7,she,O
5,7,afterwards,O
5,7,went,O
5,7,out,O
5,7,and,O
5,7,licked,O
5,7,up,O
5,7,snow,O
5,7,whenever,O
5,7,her,O
5,7,husband,O
5,7,was,O
5,7,out,O
5,7,in,O
5,7,his,O
5,7,kayak,O
5,7,",",O
5,7,and,O
5,7,at,O
5,7,last,O
5,7,she,O
5,7,was,O
5,7,once,O
5,7,more,O
5,7,quite,O
5,7,able,O
5,7,to,O
5,7,move,O
5,7,about,O
5,7,.,O
5,8,One,O
5,8,day,O
5,8,when,O
5,8,her,O
5,8,husband,O
5,8,was,O
5,8,out,O
5,8,in,O
5,8,his,O
5,8,kayak,O
5,8,as,O
5,8,usual,O
5,8,",",O
5,8,she,O
5,8,took,O
5,8,her,O
5,8,breeches,O
5,8,and,O
5,8,tunic,O
5,8,",",O
5,8,and,O
5,8,stuffed,O
5,8,them,O
5,8,out,O
5,8,until,O
5,8,the,O
5,8,thing,O
5,8,looked,O
5,8,like,O
5,8,a,O
5,8,real,O
5,8,human,O
5,8,being,O
5,8,",",O
5,8,and,O
5,8,then,O
5,8,she,O
5,8,said,O
5,8,to,O
5,8,them,O
5,8,:,O
5,8,“,O
5,8,When,O
5,8,my,O
5,8,husband,O
5,8,comes,O
5,8,and,O
5,8,tells,O
5,8,you,O
5,8,to,O
5,8,come,O
5,8,out,O
5,8,",",O
5,8,answer,O
5,8,him,O
5,8,with,O
5,8,these,O
5,8,words,O
5,8,:,O
5,8,I,O
5,8,can,O
5,8,not,O
5,8,move,O
5,8,because,O
5,8,I,O
5,8,am,O
5,8,grown,O
5,8,so,O
5,8,fat,O
5,8,.,O
5,9,And,O
5,9,when,O
5,9,he,O
5,9,then,O
5,9,comes,O
5,9,in,O
5,9,and,O
5,9,harpoons,O
5,9,you,O
5,9,",",O
5,9,remember,O
5,9,then,O
5,9,to,O
5,9,shriek,O
5,9,as,O
5,9,if,O
5,9,in,O
5,9,pain.,O
5,9,”,O
5,9,And,O
5,9,after,O
5,9,she,O
5,9,had,O
5,9,said,O
5,9,these,O
5,9,words,O
5,9,",",O
5,9,she,O
5,9,began,O
5,9,digging,O
5,9,a,O
5,9,hole,O
5,9,at,O
5,9,the,O
5,9,back,O
5,9,of,O
5,9,the,O
5,9,house,O
5,9,",",O
5,9,and,O
5,9,when,O
5,9,it,O
5,9,was,O
5,9,big,O
5,9,enough,O
5,9,",",O
5,9,she,O
5,9,crept,O
5,9,in,O
5,9,.,O
5,10,“,O
5,10,Bring,O
5,10,up,O
5,10,the,O
5,10,birds,O
5,10,I,O
5,10,have,O
5,10,caught,O
5,10,!,O
5,11,”,O
5,11,But,O
5,11,the,O
5,11,dummy,O
5,11,answered,O
5,11,:,O
5,11,“,O
5,11,I,O
5,11,can,O
5,11,no,O
5,11,longer,O
5,11,move,O
5,11,",",O
5,11,for,O
5,11,I,O
5,11,am,O
5,11,grown,O
5,11,so,O
5,11,fat.,O
5,11,”,O
5,11,Now,O
5,11,the,O
5,11,dummy,O
5,11,was,O
5,11,sitting,O
5,11,behind,O
5,11,the,O
5,11,lamp,O
5,11,.,O
5,12,And,O
5,12,the,O
5,12,husband,O
5,12,coming,O
5,12,in,O
5,12,",",O
5,12,harpooned,O
5,12,that,O
5,12,dummy,O
5,12,wife,O
5,12,with,O
5,12,his,O
5,12,great,O
5,12,bird-spear,O
5,12,.,O
5,13,And,O
5,13,the,O
5,13,thing,O
5,13,shrieked,O
5,13,as,O
5,13,if,O
5,13,with,O
5,13,pain,O
5,13,and,O
5,13,fell,O
5,13,down,O
5,13,.,O
5,14,But,O
5,14,when,O
5,14,he,O
5,14,looked,O
5,14,closer,O
5,14,",",O
5,14,there,O
5,14,was,O
5,14,no,O
5,14,blood,O
5,14,to,O
5,14,be,O
5,14,seen,O
5,14,",",O
5,14,nothing,O
5,14,but,O
5,14,some,O
5,14,stuffed-out,O
5,14,clothes,O
5,14,.,O
5,15,And,O
5,15,where,O
5,15,was,O
5,15,his,O
5,15,wife,O
5,15,?,O
5,16,And,O
5,16,now,O
5,16,he,O
5,16,began,O
5,16,to,O
5,16,search,O
5,16,for,O
5,16,her,O
5,16,",",O
5,16,and,O
5,16,as,O
5,16,soon,O
5,16,as,O
5,16,he,O
5,16,had,O
5,16,gone,O
5,16,out,O
5,16,",",O
5,16,she,O
5,16,crept,O
5,16,forth,O
5,16,from,O
5,16,her,O
5,16,hiding-place,O
5,16,",",O
5,16,and,O
5,16,took,O
5,16,to,O
5,16,flight,O
5,16,.,O
5,17,And,O
5,17,while,O
5,17,she,O
5,17,was,O
5,17,thus,O
5,17,making,O
5,17,her,O
5,17,escape,O
5,17,",",O
5,17,her,O
5,17,husband,O
5,17,came,O
5,17,after,O
5,17,her,O
5,17,",",O
5,17,and,O
5,17,seeing,O
5,17,that,O
5,17,he,O
5,17,came,O
5,17,nearer,O
5,17,and,O
5,17,nearer,O
5,17,",",O
5,17,at,O
5,17,last,O
5,17,she,O
5,17,said,O
5,17,:,O
5,17,“,O
5,17,Now,O
5,17,I,O
5,17,remember,O
5,17,",",O
5,17,my,O
5,17,amulet,O
5,17,is,O
5,17,a,O
5,17,piece,O
5,17,of,O
5,17,wood.,O
5,17,”,O
5,17,And,O
5,17,hardly,O
5,17,had,O
5,17,she,O
5,17,said,O
5,17,these,O
5,17,words,O
5,17,",",O
5,17,when,O
5,17,she,O
5,17,was,O
5,17,changed,O
5,17,into,O
5,17,a,O
5,17,piece,O
5,17,of,O
5,17,wood,O
5,17,",",O
5,17,and,O
5,17,her,O
5,17,husband,O
5,17,could,O
5,17,not,O
5,17,find,O
5,17,her,O
5,17,.,O
5,18,He,O
5,18,looked,O
5,18,about,O
5,18,as,O
5,18,hard,O
5,18,as,O
5,18,ever,O
5,18,he,O
5,18,could,O
5,18,",",O
5,18,but,O
5,18,could,O
5,18,see,O
5,18,nothing,O
5,18,beyond,O
5,18,a,O
5,18,piece,O
5,18,of,O
5,18,wood,O
5,18,anywhere,O
5,18,.,O
5,19,And,O
5,19,he,O
5,19,stabbed,O
5,19,at,O
5,19,that,O
5,19,once,O
5,19,or,O
5,19,twice,O
5,19,with,O
5,19,his,O
5,19,knife,O
5,19,",",O
5,19,but,O
5,19,she,O
5,19,felt,O
5,19,no,O
5,19,more,O
5,19,than,O
5,19,a,O
5,19,little,O
5,19,stinging,O
5,19,pain,O
5,19,.,O
5,20,Then,O
5,20,he,O
5,20,went,O
5,20,back,O
5,20,home,O
5,20,to,O
5,20,fetch,O
5,20,his,O
5,20,axe,O
5,20,",",O
5,20,and,O
5,20,then,O
5,20,",",O
5,20,as,O
5,20,soon,O
5,20,as,O
5,20,he,O
5,20,was,O
5,20,out,O
5,20,of,O
5,20,sight,O
5,20,",",O
5,20,she,O
5,20,changed,O
5,20,back,O
5,20,into,O
5,20,a,O
5,20,woman,O
5,20,again,O
5,20,and,O
5,20,fled,O
5,20,away,O
5,20,to,O
5,20,her,O
5,20,brothers,O
5,20,.,O
5,21,When,O
5,21,she,O
5,21,came,O
5,21,to,O
5,21,their,O
5,21,house,O
5,21,",",O
5,21,she,O
5,21,hid,O
5,21,herself,O
5,21,behind,O
5,21,the,O
5,21,skin,O
5,21,hangings,O
5,21,",",O
5,21,and,O
5,21,after,O
5,21,she,O
5,21,had,O
5,21,placed,O
5,21,herself,O
5,21,there,O
5,21,",",O
5,21,her,O
5,21,husband,O
5,21,was,O
5,21,heard,O
5,21,approaching,O
5,21,",",O
5,21,weeping,O
5,21,because,O
5,21,he,O
5,21,had,O
5,21,lost,O
5,21,his,O
5,21,wife,O
5,21,.,O
5,22,He,O
5,22,stayed,O
5,22,there,O
5,22,with,O
5,22,them,O
5,22,",",O
5,22,and,O
5,22,in,O
5,22,the,O
5,22,evening,O
5,22,",",O
5,22,the,O
5,22,brothers,O
5,22,began,O
5,22,singing,O
5,22,songs,O
5,22,in,O
5,22,mockery,O
5,22,of,O
5,22,him,O
5,22,",",O
5,22,and,O
5,22,turning,O
5,22,towards,O
5,22,him,O
5,22,also,O
5,22,",",O
5,22,they,O
5,22,said,O
5,22,:,O
5,22,“,O
5,22,Men,O
5,22,say,O
5,22,that,O
5,22,Ímarasugssuaq,B-PER
5,22,eats,O
5,22,his,O
5,22,wives.,O
5,22,”,O
5,22,“,O
5,22,Who,O
5,22,has,O
5,22,said,O
5,22,that,O
5,22,?,O
5,22,”,O
5,22,“,O
5,22,Misána,B-PER
5,22,has,O
5,22,said,O
5,22,that.,O
5,22,”,O
5,22,“,O
5,22,I,O
5,22,said,O
5,22,it,O
5,22,",",O
5,22,and,O
5,22,I,O
5,22,ran,O
5,22,away,O
5,22,because,O
5,22,you,O
5,22,tried,O
5,22,to,O
5,22,kill,O
5,22,me,O
5,22,",",O
5,22,”,O
5,22,said,O
5,22,she,O
5,22,from,O
5,22,behind,O
5,22,the,O
5,22,hangings,O
5,22,.,O
5,23,And,O
5,23,then,O
5,23,the,O
5,23,many,O
5,23,brothers,O
5,23,fell,O
5,23,upon,O
5,23,Ímarasugssuaq,B-PER
5,23,and,O
5,23,held,O
5,23,him,O
5,23,fast,O
5,23,that,O
5,23,his,O
5,23,wife,O
5,23,might,O
5,23,kill,O
5,23,him,O
5,23,;,O
5,23,she,O
5,23,took,O
5,23,her,O
5,23,knife,O
5,23,",",O
5,23,but,O
5,23,each,O
5,23,time,O
5,23,she,O
5,23,tried,O
5,23,to,O
5,23,strike,O
5,23,",",O
5,23,the,O
5,23,knife,O
5,23,only,O
5,23,grazed,O
5,23,his,O
5,23,skin,O
5,23,",",O
5,23,for,O
5,23,her,O
5,23,fingers,O
5,23,lost,O
5,23,their,O
5,23,power,O
5,23,.,O
5,24,And,O
5,24,she,O
5,24,was,O
5,24,still,O
5,24,standing,O
5,24,there,O
5,24,trying,O
5,24,in,O
5,24,vain,O
5,24,to,O
5,24,stab,O
5,24,him,O
5,24,",",O
5,24,when,O
5,24,they,O
5,24,saw,O
5,24,that,O
5,24,he,O
5,24,was,O
5,24,already,O
5,24,dead,O
5,24,.,O
5,25,Here,O
5,25,ends,O
5,25,this,O
5,25,story,O
5,25,.,O
6,0,Ghosts,O
6,0,There,O
6,0,was,O
6,0,once,O
6,0,a,O
6,0,boy,O
6,0,whose,O
6,0,name,O
6,0,was,O
6,0,Qalagánguasê,B-MISC
6,0,;,O
6,0,his,O
6,0,parents,O
6,0,lived,O
6,0,at,O
6,0,a,O
6,0,place,O
6,0,where,O
6,0,the,O
6,0,tides,O
6,0,were,O
6,0,strong,O
6,0,.,O
6,1,And,O
6,1,one,O
6,1,day,O
6,1,they,O
6,1,ate,O
6,1,seaweed,O
6,1,",",O
6,1,and,O
6,1,died,O
6,1,of,O
6,1,it,O
6,1,.,O
6,2,Then,O
6,2,there,O
6,2,was,O
6,2,only,O
6,2,one,O
6,2,sister,O
6,2,to,O
6,2,look,O
6,2,after,O
6,2,Qalagánguasê,B-MISC
6,2,",",O
6,2,but,O
6,2,it,O
6,2,was,O
6,2,not,O
6,2,long,O
6,2,before,O
6,2,she,O
6,2,also,O
6,2,died,O
6,2,",",O
6,2,and,O
6,2,then,O
6,2,there,O
6,2,were,O
6,2,only,O
6,2,strangers,O
6,2,to,O
6,2,look,O
6,2,after,O
6,2,him,O
6,2,.,O
6,3,Qalagánguasê,B-MISC
6,3,was,O
6,3,without,O
6,3,strength,O
6,3,",",O
6,3,the,O
6,3,lower,O
6,3,part,O
6,3,of,O
6,3,his,O
6,3,body,O
6,3,was,O
6,3,dead,O
6,3,",",O
6,3,and,O
6,3,one,O
6,3,day,O
6,3,when,O
6,3,the,O
6,3,others,O
6,3,had,O
6,3,gone,O
6,3,out,O
6,3,hunting,O
6,3,",",O
6,3,he,O
6,3,was,O
6,3,left,O
6,3,alone,O
6,3,in,O
6,3,the,O
6,3,house,O
6,3,.,O
6,4,He,O
6,4,was,O
6,4,sitting,O
6,4,there,O
6,4,quite,O
6,4,alone,O
6,4,",",O
6,4,when,O
6,4,suddenly,O
6,4,he,O
6,4,heard,O
6,4,a,O
6,4,sound,O
6,4,.,O
6,5,Now,O
6,5,he,O
6,5,was,O
6,5,afraid,O
6,5,",",O
6,5,and,O
6,5,with,O
6,5,great,O
6,5,pains,O
6,5,he,O
6,5,managed,O
6,5,to,O
6,5,drag,O
6,5,himself,O
6,5,out,O
6,5,of,O
6,5,the,O
6,5,house,O
6,5,into,O
6,5,the,O
6,5,one,O
6,5,beside,O
6,5,it,O
6,5,",",O
6,5,and,O
6,5,here,O
6,5,he,O
6,5,found,O
6,5,a,O
6,5,hiding-place,O
6,5,behind,O
6,5,the,O
6,5,skin,O
6,5,hangings,O
6,5,.,O
6,6,And,O
6,6,while,O
6,6,he,O
6,6,was,O
6,6,in,O
6,6,hiding,O
6,6,there,O
6,6,",",O
6,6,he,O
6,6,heard,O
6,6,a,O
6,6,noise,O
6,6,again,O
6,6,",",O
6,6,and,O
6,6,in,O
6,6,walked,O
6,6,a,O
6,6,ghost,O
6,6,.,O
6,7,“,O
6,7,Ai,O
6,7,!,O
6,8,There,O
6,8,are,O
6,8,people,O
6,8,here,O
6,8,!,O
6,8,”,O
6,8,The,O
6,8,ghost,O
6,8,went,O
6,8,over,O
6,8,to,O
6,8,the,O
6,8,water,O
6,8,tub,O
6,8,and,O
6,8,drank,O
6,8,",",O
6,8,emptying,O
6,8,the,O
6,8,dipper,O
6,8,twice,O
6,8,.,O
6,9,“,O
6,9,Thanks,O
6,9,for,O
6,9,the,O
6,9,drink,O
6,9,which,O
6,9,I,O
6,9,thirsty,O
6,9,one,O
6,9,received,O
6,9,",",O
6,9,”,O
6,9,said,O
6,9,the,O
6,9,ghost,O
6,9,.,O
6,10,“,O
6,10,Thus,O
6,10,I,O
6,10,was,O
6,10,wont,O
6,10,to,O
6,10,drink,O
6,10,when,O
6,10,I,O
6,10,lived,O
6,10,on,O
6,10,earth.,O
6,10,”,O
6,10,And,O
6,10,then,O
6,10,it,O
6,10,went,O
6,10,out,O
6,10,.,O
6,11,Now,O
6,11,the,O
6,11,boy,O
6,11,heard,O
6,11,his,O
6,11,fellow-villagers,O
6,11,coming,O
6,11,up,O
6,11,and,O
6,11,gathering,O
6,11,outside,O
6,11,the,O
6,11,house,O
6,11,",",O
6,11,and,O
6,11,then,O
6,11,they,O
6,11,began,O
6,11,to,O
6,11,crawl,O
6,11,in,O
6,11,through,O
6,11,the,O
6,11,passage,O
6,11,way,O
6,11,.,O
6,12,“,O
6,12,Qalagánguasê,B-MISC
6,12,is,O
6,12,not,O
6,12,here,O
6,12,",",O
6,12,”,O
6,12,they,O
6,12,said,O
6,12,",",O
6,12,when,O
6,12,they,O
6,12,came,O
6,12,inside,O
6,12,.,O
6,13,“,O
6,13,Yes,O
6,13,",",O
6,13,he,O
6,13,is,O
6,13,",",O
6,13,”,O
6,13,said,O
6,13,the,O
6,13,boy,O
6,13,.,O
6,14,“,O
6,14,I,O
6,14,hid,O
6,14,in,O
6,14,here,O
6,14,because,O
6,14,a,O
6,14,ghost,O
6,14,came,O
6,14,in,O
6,14,.,O
6,15,It,O
6,15,drank,O
6,15,from,O
6,15,the,O
6,15,water,O
6,15,tub,O
6,15,there.,O
6,15,”,O
6,15,And,O
6,15,when,O
6,15,they,O
6,15,went,O
6,15,to,O
6,15,look,O
6,15,at,O
6,15,the,O
6,15,water,O
6,15,tub,O
6,15,",",O
6,15,they,O
6,15,saw,O
6,15,that,O
6,15,something,O
6,15,had,O
6,15,been,O
6,15,drinking,O
6,15,from,O
6,15,it,O
6,15,.,O
6,16,Then,O
6,16,some,O
6,16,time,O
6,16,after,O
6,16,",",O
6,16,it,O
6,16,happened,O
6,16,again,O
6,16,that,O
6,16,the,O
6,16,people,O
6,16,were,O
6,16,all,O
6,16,out,O
6,16,hunting,O
6,16,",",O
6,16,and,O
6,16,Qalagánguasê,B-MISC
6,16,alone,O
6,16,in,O
6,16,the,O
6,16,place,O
6,16,.,O
6,17,And,O
6,17,there,O
6,17,he,O
6,17,sat,O
6,17,in,O
6,17,the,O
6,17,house,O
6,17,all,O
6,17,alone,O
6,17,",",O
6,17,when,O
6,17,suddenly,O
6,17,the,O
6,17,walls,O
6,17,and,O
6,17,frame,O
6,17,of,O
6,17,the,O
6,17,house,O
6,17,began,O
6,17,to,O
6,17,shake,O
6,17,",",O
6,17,and,O
6,17,next,O
6,17,moment,O
6,17,a,O
6,17,crowd,O
6,17,of,O
6,17,ghosts,O
6,17,came,O
6,17,tumbling,O
6,17,into,O
6,17,the,O
6,17,house,O
6,17,",",O
6,17,one,O
6,17,after,O
6,17,the,O
6,17,other,O
6,17,",",O
6,17,and,O
6,17,the,O
6,17,last,O
6,17,was,O
6,17,one,O
6,17,whom,O
6,17,he,O
6,17,knew,O
6,17,",",O
6,17,for,O
6,17,it,O
6,17,was,O
6,17,his,O
6,17,sister,O
6,17,",",O
6,17,who,O
6,17,had,O
6,17,died,O
6,17,but,O
6,17,a,O
6,17,little,O
6,17,time,O
6,17,before,O
6,17,.,O
6,18,And,O
6,18,now,O
6,18,the,O
6,18,ghosts,O
6,18,sat,O
6,18,about,O
6,18,on,O
6,18,the,O
6,18,floor,O
6,18,and,O
6,18,began,O
6,18,playing,O
6,18,;,O
6,18,they,O
6,18,wrestled,O
6,18,",",O
6,18,and,O
6,18,told,O
6,18,stories,O
6,18,",",O
6,18,and,O
6,18,laughed,O
6,18,all,O
6,18,the,O
6,18,time,O
6,18,.,O
6,19,At,O
6,19,first,O
6,19,Qalagánguasê,B-MISC
6,19,was,O
6,19,afraid,O
6,19,of,O
6,19,them,O
6,19,",",O
6,19,but,O
6,19,at,O
6,19,last,O
6,19,he,O
6,19,found,O
6,19,it,O
6,19,a,O
6,19,pleasant,O
6,19,thing,O
6,19,to,O
6,19,make,O
6,19,the,O
6,19,night,O
6,19,pass,O
6,19,.,O
6,20,And,O
6,20,not,O
6,20,until,O
6,20,the,O
6,20,villagers,O
